,Hoja1 * s_GENERA,Hoja1 * s_B_C_D,Hoja1 * s_B,Hoja1 * s_C,Hoja1 * s_D,Hoja1 * s_E,Hoja1 * s_08,Hoja1 * s_10,Hoja1 * s_11,Hoja1 * s_13,Hoja1 * s_14,Hoja1 * s_15,Hoja1 * s_16,Hoja1 * s_17,Hoja1 * s_18,Hoja1 * s_19,Hoja1 * s_20,Hoja1 * s_21,Hoja1 * s_22,Hoja1 * s_23,Hoja1 * s_24,Hoja1 * s_25,Hoja1 * s_26,Hoja1 * s_27,Hoja1 * s_28,Hoja1 * s_29,Hoja1 * s_30,Hoja1 * s_31,Hoja1 * s_32,Hoja1 * s_35,Hoja1 * s_33,Hoja1 * s_36,Hoja1 * s_CD,Hoja1 * s_CN,Hoja1 * s_EN,Hoja1 * s_EQ,Hoja1 * s_IN,Hoja1 * s_XC,Hoja1 * s_EN_X_E,Hoja1 * s_051,Hoja1 * s_061,Hoja1 * s_072,Hoja1 * s_081
2018-06-30,108.622373,108.425003551,99.289847251,112.67507981,88.193202416,115.331962982,102.568841486,100.72671401,107.233448492,111.261939646,93.369274278,91.293198281,116.785523655,104.968234057,79.729119621,97.569628666,109.364442537,112.513154891,120.375042856,115.864679528,114.320870858,118.317110224,121.495612684,122.759792264,135.602072271,116.718266909,119.098144519,118.021846442,125.96349136,88.193202416,120.790894375,115.331962982,110.024230469,101.890891447,92.650897951,120.913501007,116.37536233,102.522079016,89.225638827,30.989135445,36.437184508,119.704793096,104.370445323
2018-07-31,110.834904708,110.247902601,96.030342092,113.285337974,96.113173937,130.790087609,95.454455037,100.765965851,114.417562491,113.14065016,144.856752434,106.474940009,130.382324022,106.528608363,74.239535696,108.148740409,112.319623169,109.090077155,114.125673233,116.225191107,106.888806503,121.329846626,114.825099238,116.448996426,136.125618063,108.508903912,130.606079569,125.56881792,134.476192266,96.113173937,116.975477438,130.790087609,115.765316123,104.663723905,101.844079598,120.539500651,114.757824499,105.525262688,97.472698541,42.660580598,37.265068605,139.395661869,98.056737747
2018-08-31,86.762457814,85.448633114,86.915580972,82.766264138,98.399028382,131.426032133,90.942528195,102.779636978,103.629754717,51.357538859,116.757974615,65.547572953,62.422512757,90.436690774,86.044864349,116.387498652,94.815554307,63.409456928,82.301903537,82.460119541,79.786122893,77.588917702,70.099548697,79.176409835,82.331542133,49.59130913,63.215343365,73.513539216,63.100516843,98.399028382,110.420732065,131.426032133,71.338470193,91.775263381,104.556568145,69.792675731,83.46077965,90.189266563,100.498783533,41.794014467,35.516741942,90.779517274,91.632679391
2018-09-30,103.342381614,102.949411094,88.43418514,105.508088953,91.149721111,116.701445428,92.73858305,101.338046182,99.286381004,99.031896556,109.776738864,76.429802809,108.800960155,95.925094112,86.691470234,101.887301716,106.472601244,107.468495344,105.724864963,111.977031616,106.60414714,107.44009003,117.89690968,112.500653094,124.070217382,96.203115569,124.838573162,107.339660991,103.379843095,91.149721111,112.004219085,116.701445428,103.025362784,99.799072365,95.538565141,108.558022596,107.985051827,100.049448551,92.342579913,32.946978849,33.490739868,94.483598562,90.167935915
2018-10-31,113.553819717,113.960236652,97.669178099,117.695477987,96.527924133,99.737643973,103.631550231,112.140965806,108.432132902,113.283520493,141.36855965,88.603601907,121.905724942,105.314337732,94.822651813,117.728959983,113.211350007,123.305209638,116.798486258,114.937801858,117.202641731,119.798762238,123.218547462,121.873454644,133.771634272,113.131684445,143.283676219,128.879278968,139.853762565,96.527924133,126.235864383,99.737643973,119.039436891,112.074334423,99.107186844,123.847475736,117.220642576,112.614861024,99.01197619,34.415438975,24.98050273,100.99977311,104.699022659
2018-11-30,108.956828557,109.466608573,88.616556521,111.934623628,98.374075581,91.626816707,97.129803975,108.006279206,108.103975776,107.512361953,124.833512662,77.523164249,125.180988634,104.455595746,93.808822325,112.194931524,105.989565102,108.905201767,110.55654757,110.238248999,108.959816638,114.081095056,119.760483785,113.812922002,128.459976486,110.137146797,123.598317083,124.060005873,125.761167831,98.374075581,126.518731908,91.626816707,115.237705359,105.877775707,98.845983947,119.10693678,110.807457226,106.604152811,99.936211343,34.250560912,33.053658202,63.369688705,96.666866831
2018-12-31,92.974874058,93.13016874,70.648919604,92.161857116,98.776267436,87.695619086,74.631794049,102.248679754,89.093484889,81.319222714,79.139607221,67.833647779,97.7885732,88.09965025,83.503794874,119.092347404,91.567569669,85.090481008,81.951205149,93.197617244,83.508467569,84.942110529,104.754372111,92.653024166,121.176458201,70.289109324,99.575121538,92.820052312,103.484640137,98.776267436,111.964231514,87.695619086,86.047211674,91.304697365,99.391905781,94.188907081,89.218775097,90.896690321,101.158260786,48.43613771,25.458721493,66.146351083,75.222318904
2019-01-31,107.589034017,108.083208311,84.515351089,107.416242277,112.313322526,90.789539917,91.115275868,116.284547918,85.186128976,100.398530586,109.344694025,98.045194495,113.36495472,104.965871275,83.916800787,111.696187959,109.712558595,109.605471953,112.842793929,103.494287663,107.639613161,109.126995148,108.66861192,102.048056624,110.508669332,104.372897573,100.218352972,97.338174089,113.613110521,112.313322526,115.024573868,90.789539917,94.982810637,106.113481037,109.179623697,106.281360377,109.424714561,105.249685642,111.956865514,0.048436328,19.555547938,85.43069709,90.868424348
2019-02-28,104.141233383,104.714258044,80.080796013,107.095561893,94.202035806,84.661214858,94.782277893,102.439153723,91.488043467,101.341718502,121.160225338,102.929937454,116.314111952,99.218709302,81.037860948,92.818859909,104.171329822,106.327105733,112.598553832,108.372085686,101.56292161,116.040658337,109.39324777,102.396186291,111.642855663,111.004903439,123.793835794,112.112262439,116.318455026,94.202035806,118.536214712,84.661214858,104.000082333,100.438498312,92.585477109,114.370122702,107.90880585,100.71489495,93.782186855,0.048436328,9.543806724,22.01687518,96.280149444
2019-03-31,110.275602599,110.603747241,81.783578965,114.584594774,92.508750124,99.120299591,96.091298766,102.463041493,94.525020359,106.067778271,128.500951063,103.670529454,115.90457355,104.760213446,88.558393545,111.607104179,115.048000861,123.830890477,119.678110318,118.49951312,113.790704115,123.978244931,117.643457033,114.048540763,121.802518378,117.631620808,133.667087364,115.283719409,127.608422092,92.508750124,124.700802009,99.120299591,107.627644457,104.655663865,95.268390678,122.996208499,116.39726472,104.886304344,94.686681392,0.048436328,15.89434622,25.118631451,97.068735422
2019-04-30,103.200806378,103.377465238,90.081092113,106.569193388,88.455378017,97.195274502,106.638702961,99.683748617,96.296951561,103.791353846,121.306626402,87.687838116,107.733509265,100.308347038,88.385002688,110.062869243,107.563294156,110.45521856,111.086141937,113.263249993,104.365650574,114.727161916,106.489005515,103.00574025,117.742370827,101.765674557,108.307822018,107.60548866,117.084644908,88.455378017,116.496541087,97.195274502,99.463730448,99.93669306,91.766006809,110.522750299,108.923963197,99.899988808,90.946087256,0.048436349,7.245271376,26.101372266,97.52143324
2019-05-31,114.569946078,114.505526043,91.421415638,119.862193829,89.494279281,116.75991026,107.740449341,108.902501681,113.201611909,109.860964318,138.038913084,89.162838028,123.261695861,109.930938436,89.97181624,110.704287897,114.162134794,151.836152352,123.646201938,123.582587979,115.06411448,125.884336523,124.099970666,119.594073729,133.312851469,122.932696745,124.138268885,120.647723077,135.302021739,89.494279281,124.29981042,116.75991026,113.353544776,115.151162348,95.190105336,125.96729865,119.803987034,115.011658282,91.932666984,0.048436352,7.641215944,29.969554486,108.310450879
2019-06-30,106.514255583,105.822499414,88.546165687,108.987954518,91.195829421,130.030561107,105.418838867,98.20877227,104.273439056,97.720148614,86.213356133,78.458540497,113.950265698,98.548834143,78.461852684,101.56398308,105.973532309,114.074407921,112.11991628,112.559602066,110.16650773,116.968167892,118.153831309,106.566868247,130.729633405,114.442336249,120.217051154,111.741720817,129.146999073,91.195829421,111.766498478,130.030561107,104.783315088,98.744946042,97.212939455,119.656113991,109.83818331,99.213553519,92.256873334,0.048436343,4.293684598,22.422776351,103.313159226
2019-07-31,114.698115637,113.64282132,99.071925998,115.85269281,103.537557683,150.572929178,117.439914203,105.415120897,124.136641228,110.972858146,145.448111911,110.3668397,121.663077253,106.476508677,73.292673716,107.619086242,115.456007204,121.011338928,114.067197933,119.751134595,105.205921717,129.142017928,128.288487166,115.445815735,129.788947918,108.603234535,133.935388815,129.762049855,136.366436088,103.537557683,116.357765215,150.572929178,119.470632622,110.644947366,109.916210771,123.17619915,114.799846638,111.329864447,103.776296466,0.04843637,6.967595965,27.96118284,110.382151871
2019-08-31,85.929474129,84.368619608,88.614437623,81.378487803,98.694711539,138.990846704,90.003571049,101.987063139,102.919718604,47.789036144,113.341424621,62.919982805,61.224842089,86.502899279,78.568359702,117.976667025,91.618191874,70.814468819,82.789946756,81.716225721,71.35548773,75.876017633,77.750092315,77.179481134,77.950498542,52.813106518,52.441472768,72.614704521,57.560799083,98.694711539,107.117348145,138.990846704,66.102934964,91.924161069,105.875128904,69.115659336,80.465019121,89.92030547,100.874044767,0.048436362,13.241003402,133.745989975,86.112218422
2019-09-30,106.408447544,105.858669964,97.158669995,108.548949932,93.175152965,125.098179731,99.410452529,104.702944184,101.901816181,100.819888294,128.432478062,82.357053829,101.487458428,98.411695668,80.546493779,107.177405494,106.293280784,109.393572026,110.579631579,111.321747644,103.696400233,112.09699517,120.570231526,116.363483904,126.352112377,105.103454587,117.31958248,114.871527505,118.869889187,93.175152965,116.630379556,125.098179731,107.418062164,103.163862447,98.710395935,113.972267697,108.90930433,103.494009508,94.725353915,0.048436381,25.582132787,136.526381919,100.456425175
2019-10-31,114.613150592,114.963639885,106.058957802,119.604763968,92.825119771,102.698239417,112.593160154,115.110077041,114.615336521,110.378605864,132.142355933,89.556836613,120.465522573,104.231766295,90.226306241,104.911599439,112.991604689,126.939401085,118.804723068,121.889535567,109.371080128,125.500431668,135.986634061,123.428487366,149.032127675,115.22867922,133.639443846,130.002497682,130.024292201,92.825119771,132.656720169,102.698239417,121.123779487,114.329430768,95.257340652,129.018112963,117.774719771,114.856706028,94.133627707,0.048436401,24.918797083,120.034859745,114.459236854
2019-11-30,108.345157033,108.811372149,109.599185501,110.901475244,98.638930778,92.496137381,116.671418213,104.989181821,108.791059306,101.550228556,118.438287129,77.094905334,113.485664039,99.81414588,78.296604287,97.874764874,103.988183862,116.358379701,110.324749011,110.392557752,103.688026676,114.926019107,130.504398837,121.760854575,142.742387995,105.732045723,122.096425078,116.342757915,122.495480183,98.638930778,126.008393429,92.496137381,109.771791616,104.603995295,97.544517259,121.368425261,109.422307266,105.005041998,98.306915727,0.049798655,22.450571206,123.068240629,108.469143935
2019-12-31,95.062764615,95.217228361,87.297186257,94.330033632,99.855301623,89.81175738,89.954807677,100.729568178,87.941381472,77.114237769,88.631174783,76.748233458,87.550397777,88.167904732,78.740648324,111.835022283,90.868994931,95.817890013,84.482173539,92.16514875,78.335688039,92.45982505,115.710872013,99.229147591,127.860572503,79.434843326,95.930426639,100.942231389,102.321277153,99.855301623,112.978092181,89.81175738,92.73836148,92.67536734,99.632596185,100.947364162,89.451789755,92.680255999,101.115723969,0.040418671,16.125742396,120.874012244,82.408331278
2020-01-31,102.996844288,103.336606313,76.707850204,103.710096752,102.648593162,91.446607436,80.072319516,106.815019962,85.934641615,92.451231453,118.16772936,96.834572332,101.058918986,102.388706592,75.633340294,104.113652958,105.856955858,112.353418257,111.411743641,97.566540938,100.709691967,106.648865107,109.343961258,108.294217041,104.991783383,105.396156232,92.252806016,93.232957672,107.825672954,102.648593162,110.816267598,91.446607436,92.374875977,101.657169243,101.116366243,103.572806518,105.713750925,100.936817109,102.57667816,0.03514486,16.742798865,97.472846239,72.745025704
2020-02-29,103.758088591,104.256836124,86.99658725,107.161008311,90.896983657,86.803126869,92.358629922,97.060567454,83.967232683,97.361371528,109.134120857,100.032661929,99.809404438,100.908974227,77.566278745,95.05522146,105.409660918,122.875050053,115.877574218,107.907030998,104.926987479,113.656748893,117.301690283,120.467936177,112.855108123,115.030583743,117.14964527,108.774922737,113.595424242,90.896983657,113.853964198,86.803126869,103.998599206,98.41981297,90.60729427,114.526044281,109.560936155,98.852754535,91.181793707,0.039447463,7.708063728,103.856621171,89.408910694
2020-03-31,96.972954371,97.077990856,77.255177458,98.254795393,92.205831615,93.402230778,79.375506462,105.329779361,86.634678281,83.670454111,90.203452901,73.860600472,94.279060427,108.717436305,75.403511899,101.220552817,113.868778526,130.861460579,101.738322868,99.070119645,96.639197274,99.323713464,114.402377951,99.569516365,102.708001607,70.417987314,92.79438364,80.386828199,81.924739284,92.205831615,105.735641873,93.402230778,75.964874878,101.717567655,93.173550131,89.237796276,103.080994984,99.719030584,93.139015135,0.037376495,30.888818423,101.624475526,81.021232115
2020-04-30,67.987231966,67.407403039,51.406695487,65.605982108,76.821459332,87.698562057,55.255048227,91.773378938,71.064043106,48.339130116,27.561869076,22.803880407,60.475268598,96.062316152,33.769378483,79.397321135,90.387851171,108.740272212,61.700600001,52.275129041,60.639412515,59.041396648,81.568963426,68.25556766,69.899035121,8.638851396,72.148250305,30.29040631,44.566999244,76.821459332,69.926734282,87.698562057,30.858594234,79.989433002,78.359026067,46.59748672,69.224448529,76.176635502,76.948583884,0.024272615,9.281557725,54.3093281,54.816214395
2020-05-31,82.448462012,81.902827814,80.796238668,83.392217487,74.724425998,100.997339631,85.218226887,91.567817216,82.624726394,66.015314571,29.149791513,54.788694616,81.059819581,92.215841749,53.10563595,81.087955353,97.891183166,126.463795785,79.282556538,94.741272578,75.469861425,80.896067013,104.487011985,93.48878624,101.013894322,46.214570865,90.357923532,59.579890415,69.413625807,74.724425998,89.722129318,100.997339631,65.044737344,88.614923787,78.69590409,75.260699447,86.742637464,86.785760064,75.327976021,0.039347558,5.229553577,101.41810617,87.658103038
2020-06-30,95.797780983,95.090501882,95.495547219,98.017974293,80.87209442,119.841789824,102.731945802,94.353150566,97.723902749,88.403973703,60.739624926,59.786021125,96.859688511,92.745550095,67.548555406,80.004044388,103.497987321,126.364384578,101.32897379,105.229324088,84.658440082,100.338320251,116.498073914,103.696214905,118.724474561,91.733118306,100.329769105,95.126746987,94.350027414,80.87209442,102.282509447,119.841789824,93.135904464,95.605917454,85.706376456,103.248274744,97.93137748,95.414232158,80.551299483,0.046060457,7.826332885,104.240144943,98.566623758
2020-07-31,107.492099709,106.466860126,109.073299066,107.510802366,101.292645742,142.345200197,121.108059604,99.749366757,121.111708099,114.576761706,110.185590877,78.933226247,112.136440071,96.452662022,63.207532321,86.484670952,112.711064522,136.023723806,114.363095281,112.814269527,91.030735752,111.92835837,125.057321571,115.714990828,120.789398879,98.51162945,107.690113072,118.069004603,119.652426637,101.292645742,106.910582383,142.345200197,111.049891352,106.623182983,104.821353138,109.721444802,108.232343016,106.966717574,99.154560185,0.051902091,6.036869124,92.295586121,104.197331217
2020-08-31,80.886300811,79.144304245,83.349133374,75.721048854,95.573229954,140.105611468,90.96098078,95.327732699,98.358588567,56.625410417,87.226302117,46.409062542,65.190598217,80.219005505,63.429878699,94.279295712,90.159284562,61.584995092,80.84142789,90.3553335,58.586329139,72.282130743,75.01353286,77.033797943,73.67143362,42.094341331,47.680778679,75.133572862,59.480964377,95.573229954,97.338291512,140.105611468,70.195163881,84.157468479,101.04750275,62.006714755,78.352502617,83.073924184,95.14900799,0.040214829,2.658484955,83.129554461,90.145483559
